dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,reference,start-date,typology,address-text,article-4-direction,article-4-direction-rules,description,document-url,documentation-url,notes,organisation,uprn
article-4-direction-area,,7010001116,2022-04-07,,"MULTIPOLYGON (((-0.098259 51.494780,-0.098919 51.494917,-0.099091 51.494936,-0.099675 51.494973,-0.099739 51.494956,-0.100232 51.494746,-0.100505 51.494745,-0.100962 51.494722,-0.101057 51.494796,-0.101127 51.494797,-0.101493 51.495013,-0.101723 51.495123,-0.102272 51.495293,-0.102335 51.495302,-0.102377 51.495154,-0.102384 51.495026,-0.102466 51.494589,-0.102492 51.494589,-0.102541 51.494177,-0.102613 51.493803,-0.102612 51.493696,-0.102090 51.493801,-0.102107 51.493816,-0.102039 51.494236,-0.101865 51.494252,-0.100890 51.494276,-0.100453 51.494261,-0.100417 51.493752,-0.100407 51.493710,-0.100353 51.493592,-0.100313 51.493537,-0.100280 51.493508,-0.100242 51.493482,-0.099839 51.493470,-0.099139 51.493270,-0.099012 51.493187,-0.098882 51.493168,-0.098806 51.493225,-0.098554 51.493824,-0.098504 51.493822,-0.098362 51.494248,-0.098312 51.494334,-0.098318 51.494514,-0.098301 51.494625,-0.098286 51.494686,-0.098261 51.494745,-0.098259 51.494780)))",Site allocation NSP48: Elephant & Castle Shopping Centre and London College of Communication,329,POINT(-0.100237 51.494300),article-4-direction-area,Site allocation NSP48: Elephant & Castle Shopping Centre and London College of Communication,,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001117,2022-04-07,,"MULTIPOLYGON (((-0.054872 51.498566,-0.054865 51.498510,-0.054822 51.498414,-0.054754 51.498355,-0.054548 51.498239,-0.054425 51.498145,-0.054208 51.498197,-0.054227 51.498326,-0.054041 51.498337,-0.053989 51.498361,-0.053747 51.498422,-0.053684 51.498431,-0.053692 51.498519,-0.053634 51.498540,-0.053828 51.498774,-0.053820 51.498807,-0.053756 51.498829,-0.053976 51.499086,-0.054408 51.498920,-0.054625 51.498918,-0.054648 51.498906,-0.054685 51.498864,-0.054738 51.498823,-0.054807 51.498746,-0.054856 51.498658,-0.054872 51.498566)),((-0.054401 51.498925,-0.054297 51.498964,-0.054070 51.499052,-0.054401 51.498925)))","Site allocation NSP79: St Olav's Business Park, Lower Road",329,POINT(-0.054279 51.498615),article-4-direction-area,"Site allocation NSP79: St Olav's Business Park, Lower Road",,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001118,2022-04-07,,"MULTIPOLYGON (((-0.060207 51.492510,-0.060226 51.492572,-0.061023 51.494179,-0.061274 51.494722,-0.061569 51.495470,-0.061672 51.495852,-0.061906 51.496810,-0.062249 51.496774,-0.062286 51.496907,-0.062407 51.496954,-0.062983 51.496887,-0.062864 51.496439,-0.063474 51.496334,-0.063325 51.495789,-0.062734 51.495845,-0.062556 51.495341,-0.062502 51.495245,-0.062593 51.495226,-0.062749 51.495223,-0.064554 51.494966,-0.065207 51.494831,-0.065270 51.494786,-0.064878 51.494080,-0.064783 51.494036,-0.060700 51.492231,-0.060487 51.492259,-0.060207 51.492510)))",Site allocation NSP13: Biscuit Factory and Campus,329,POINT(-0.062483 51.494410),article-4-direction-area,Site allocation NSP13: Biscuit Factory and Campus,,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001119,2022-04-07,,"MULTIPOLYGON (((-0.086604 51.506081,-0.087101 51.506267,-0.087567 51.506306,-0.088008 51.506354,-0.088076 51.506147,-0.086622 51.505919,-0.086604 51.506081)))","Site allocation NSP55: Colechurch House, London Bridge Walk",329,POINT(-0.087336 51.506149),article-4-direction-area,"Site allocation NSP55: Colechurch House, London Bridge Walk",,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001120,2022-04-07,,"MULTIPOLYGON (((-0.083344 51.502301,-0.083193 51.502384,-0.083045 51.502449,-0.082821 51.502510,-0.084106 51.502945,-0.084430 51.502561,-0.084198 51.502501,-0.084117 51.502650,-0.083812 51.502540,-0.083820 51.502435,-0.084174 51.502357,-0.084199 51.502283,-0.083695 51.502298,-0.083652 51.502306,-0.083604 51.502200,-0.083494 51.502223,-0.083344 51.502301)))","Site allocation NSP54: Land between St Thomas Street, Fenning Street, Melior Place, and Snowsfields",329,POINT(-0.083689 51.502560),article-4-direction-area,"Site allocation NSP54: Land between St Thomas Street, Fenning Street, Melior Place, and Snowsfields",,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001121,2022-04-07,,"MULTIPOLYGON (((-0.098051 51.498048,-0.098072 51.498050,-0.098096 51.498026,-0.098079 51.498019,-0.098559 51.497559,-0.098117 51.497372,-0.098137 51.497353,-0.098037 51.497312,-0.097805 51.497534,-0.097588 51.497429,-0.097305 51.497696,-0.097315 51.497718,-0.097347 51.497745,-0.097476 51.497829,-0.097584 51.497912,-0.097715 51.497992,-0.097798 51.497921,-0.097829 51.497936,-0.097843 51.497924,-0.098051 51.498048)))",Site allocation NSP46: 63-85 Newington Causeway,329,POINT(-0.097927 51.497680),article-4-direction-area,Site allocation NSP46: 63-85 Newington Causeway,,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001122,2022-04-07,,"MULTIPOLYGON (((-0.094626 51.475325,-0.094606 51.475334,-0.094563 51.475290,-0.094532 51.475238,-0.094484 51.475191,-0.094368 51.475028,-0.094129 51.475120,-0.093874 51.475180,-0.093903 51.475233,-0.093541 51.475320,-0.093570 51.475320,-0.093645 51.475449,-0.093658 51.475454,-0.094073 51.475356,-0.094192 51.475622,-0.094265 51.475820,-0.094302 51.475816,-0.094317 51.475881,-0.094338 51.476082,-0.094885 51.476040,-0.095782 51.476020,-0.096004 51.475621,-0.096154 51.475372,-0.096091 51.475349,-0.096099 51.475340,-0.095511 51.475098,-0.095311 51.475465,-0.094626 51.475325)))",Site allocation NSP29: Abellio Walworth Depot,329,POINT(-0.094986 51.475597),article-4-direction-area,Site allocation NSP29: Abellio Walworth Depot,,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001123,2022-04-07,,"MULTIPOLYGON (((-0.104758 51.504122,-0.105293 51.504128,-0.105473 51.504119,-0.106390 51.504137,-0.106523 51.504131,-0.106533 51.504032,-0.106497 51.503834,-0.106391 51.503509,-0.106334 51.503485,-0.105559 51.503648,-0.104994 51.503782,-0.104947 51.503784,-0.104946 51.503773,-0.104828 51.503799,-0.104760 51.503851,-0.104734 51.503900,-0.104743 51.503901,-0.104741 51.504068,-0.104758 51.504122)))",Site allocation NSP20: Southwark Station and 1 Joan Street,329,POINT(-0.105725 51.503879),article-4-direction-area,Site allocation NSP20: Southwark Station and 1 Joan Street,,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001124,2022-04-07,,"MULTIPOLYGON (((-0.085187 51.461200,-0.084526 51.460564,-0.083545 51.461011,-0.082949 51.461325,-0.082869 51.461399,-0.082828 51.461468,-0.082800 51.461566,-0.082803 51.461609,-0.082825 51.461663,-0.082880 51.461733,-0.083098 51.461920,-0.083143 51.461984,-0.083160 51.462050,-0.083201 51.462087,-0.083340 51.462110,-0.083412 51.462111,-0.084618 51.461581,-0.084525 51.461505,-0.085187 51.461200)))","Site allocation NSP40: Dulwich Hamlet Champion Hill Stadium, Dog Kennel Hill",329,POINT(-0.083925 51.461358),article-4-direction-area,"Site allocation NSP40: Dulwich Hamlet Champion Hill Stadium, Dog Kennel Hill",,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001125,2022-04-07,,"MULTIPOLYGON (((-0.087264 51.469160,-0.087424 51.469492,-0.087506 51.469724,-0.087535 51.469772,-0.087573 51.469763,-0.087638 51.469879,-0.087739 51.469851,-0.088230 51.469771,-0.088227 51.469764,-0.088721 51.469679,-0.089026 51.470291,-0.087980 51.470502,-0.088012 51.470568,-0.088481 51.470483,-0.088611 51.470709,-0.089680 51.470471,-0.089669 51.470452,-0.090057 51.470367,-0.090176 51.470360,-0.090688 51.470220,-0.090679 51.470212,-0.090761 51.470199,-0.091137 51.470096,-0.092559 51.469766,-0.091871 51.468717,-0.091635 51.468400,-0.091652 51.468395,-0.091624 51.468360,-0.091606 51.468365,-0.091065 51.467726,-0.090630 51.467858,-0.090644 51.467890,-0.089925 51.468109,-0.090021 51.468223,-0.090009 51.468227,-0.090030 51.468253,-0.090026 51.468265,-0.090039 51.468280,-0.089970 51.468318,-0.089950 51.468320,-0.089934 51.468310,-0.089324 51.468523,-0.088717 51.468718,-0.087280 51.469133,-0.087264 51.469160),(-0.089956 51.468333,-0.089959 51.468321,-0.089970 51.468318,-0.089956 51.468333)))",Site allocation NSP36: Denmark Hill Campus East,329,POINT(-0.090051 51.469283),article-4-direction-area,Site allocation NSP36: Denmark Hill Campus East,,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001126,2022-04-07,,"MULTIPOLYGON (((-0.092304 51.499774,-0.092499 51.500028,-0.092659 51.500275,-0.092704 51.500277,-0.093430 51.499883,-0.093429 51.499870,-0.092914 51.499497,-0.092559 51.499691,-0.092304 51.499774)),((-0.093814 51.499815,-0.094256 51.500085,-0.094586 51.500300,-0.094951 51.500106,-0.094640 51.499907,-0.094486 51.499819,-0.094806 51.499576,-0.094707 51.499558,-0.094501 51.499489,-0.094348 51.499482,-0.093814 51.499815)),((-0.091775 51.500697,-0.092049 51.501026,-0.092134 51.501024,-0.092210 51.501008,-0.092558 51.500810,-0.092603 51.500675,-0.092550 51.500584,-0.092499 51.500543,-0.092440 51.500527,-0.092349 51.500541,-0.091779 51.500690,-0.091775 51.500697)))",Site allocation NSP09: Swan Street Cluster,329,POINT(-0.093309 51.500070),article-4-direction-area,Site allocation NSP09: Swan Street Cluster,,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001127,2022-04-07,,"MULTIPOLYGON (((-0.090425 51.475844,-0.090575 51.476275,-0.090594 51.476304,-0.090646 51.476343,-0.090704 51.476357,-0.090790 51.476365,-0.091652 51.476264,-0.091635 51.476179,-0.091464 51.475676,-0.090466 51.475812,-0.090441 51.475825,-0.090425 51.475844)))",Site allocation NSP35: Camberwell Green Magistrates Court,329,POINT(-0.091045 51.476033),article-4-direction-area,Site allocation NSP35: Camberwell Green Magistrates Court,,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001128,2022-04-07,,"MULTIPOLYGON (((-0.072980 51.460902,-0.072869 51.460764,-0.072811 51.460712,-0.072447 51.460281,-0.071904 51.459624,-0.071950 51.460086,-0.071956 51.460084,-0.071986 51.460353,-0.071997 51.460352,-0.072117 51.460504,-0.072563 51.461188,-0.073151 51.461114,-0.072980 51.460902)))",Site allocation NSP43: Goose Green Trading Estate,329,POINT(-0.072441 51.460574),article-4-direction-area,Site allocation NSP43: Goose Green Trading Estate,,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001129,2022-04-07,,"MULTIPOLYGON (((-0.041225 51.496355,-0.041256 51.496665,-0.041383 51.497073,-0.041467 51.497487,-0.041593 51.497958,-0.041590 51.498079,-0.041666 51.498216,-0.041792 51.498375,-0.042019 51.498487,-0.043333 51.498965,-0.043368 51.498928,-0.045666 51.496991,-0.045745 51.496754,-0.046030 51.496688,-0.046071 51.496572,-0.046205 51.496641,-0.046403 51.496616,-0.046770 51.496546,-0.046847 51.496510,-0.047719 51.497584,-0.048149 51.497677,-0.048281 51.497720,-0.049519 51.497521,-0.049625 51.497516,-0.049702 51.497488,-0.049887 51.497396,-0.049957 51.497320,-0.050413 51.497143,-0.050760 51.497047,-0.050532 51.496850,-0.050580 51.496826,-0.050041 51.496394,-0.050021 51.496385,-0.050069 51.496358,-0.050203 51.496462,-0.050586 51.496272,-0.050603 51.496284,-0.050753 51.496222,-0.051144 51.496040,-0.051487 51.496303,-0.051705 51.496189,-0.051671 51.496150,-0.051780 51.496083,-0.051853 51.496103,-0.051926 51.496051,-0.051671 51.495875,-0.051611 51.495823,-0.051577 51.495833,-0.051477 51.495762,-0.050972 51.496023,-0.050554 51.495710,-0.050510 51.495743,-0.050169 51.495892,-0.050192 51.495920,-0.050113 51.495962,-0.049976 51.496016,-0.049917 51.495885,-0.049693 51.495633,-0.049481 51.495426,-0.049427 51.495358,-0.049153 51.495062,-0.049011 51.494986,-0.048900 51.494970,-0.048705 51.494968,-0.048576 51.495019,-0.048507 51.494960,-0.048503 51.494944,-0.048404 51.494903,-0.048331 51.494835,-0.048306 51.494795,-0.048182 51.494448,-0.048104 51.494301,-0.047830 51.493965,-0.047712 51.493832,-0.047626 51.493790,-0.047555 51.493777,-0.047543 51.493717,-0.047578 51.493575,-0.047538 51.493580,-0.047506 51.493559,-0.047531 51.493491,-0.047349 51.493424,-0.047056 51.493279,-0.046928 51.493267,-0.046786 51.493299,-0.046261 51.493462,-0.045853 51.493626,-0.045667 51.493719,-0.045615 51.493765,-0.045491 51.493947,-0.045374 51.493939,-0.045291 51.493968,-0.045123 51.494112,-0.045012 51.494224,-0.044934 51.494315,-0.044763 51.494541,-0.044623 51.494691,-0.044241 51.495007,-0.043499 51.495484,-0.043156 51.495693,-0.042748 51.495869,-0.042214 51.496012,-0.041609 51.496097,-0.041427 51.496185,-0.041225 51.496355)),((-0.041200 51.499095,-0.041500 51.499215,-0.041181 51.499557,-0.041808 51.499800,-0.042226 51.499411,-0.042235 51.499339,-0.042169 51.499288,-0.041549 51.499052,-0.041594 51.499008,-0.041382 51.498926,-0.041200 51.499095)))","Site allocation NSP81: Harmsworth Quays, Surrey Quays Leisure Park, Surrey Quays Shopping Centre and Robert’s Close",329,POINT(-0.045790 51.496240),article-4-direction-area,"Site allocation NSP81: Harmsworth Quays, Surrey Quays Leisure Park, Surrey Quays Shopping Centre and Robert’s Close",,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001130,2022-04-07,,"MULTIPOLYGON (((-0.066992 51.470690,-0.067555 51.470649,-0.067994 51.470590,-0.068345 51.470537,-0.068768 51.470433,-0.068313 51.469867,-0.066638 51.470071,-0.065578 51.470142,-0.064749 51.470183,-0.064734 51.470056,-0.063846 51.470136,-0.063947 51.470467,-0.063969 51.470469,-0.064016 51.470577,-0.064427 51.470529,-0.064863 51.470578,-0.065078 51.470613,-0.065865 51.470682,-0.066386 51.470701,-0.066793 51.470700,-0.066992 51.470690)))",Site allocation NSP76: Land between the railway arches (east of Rye Lane including railway arches),329,POINT(-0.066448 51.470338),article-4-direction-area,Site allocation NSP76: Land between the railway arches (east of Rye Lane including railway arches),,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001131,2022-04-07,,"MULTIPOLYGON (((-0.065126 51.469877,-0.064863 51.470066,-0.064734 51.470056,-0.064749 51.470183,-0.065578 51.470142,-0.066638 51.470071,-0.067934 51.469915,-0.067899 51.469828,-0.067822 51.469838,-0.067803 51.469826,-0.067795 51.469805,-0.067250 51.469871,-0.066996 51.469275,-0.065263 51.469544,-0.065240 51.469730,-0.065223 51.469805,-0.065126 51.469877)))",Site allocation NSP77: Copeland Industrial Park and 1-27 Bournemouth Road,329,POINT(-0.066219 51.469782),article-4-direction-area,Site allocation NSP77: Copeland Industrial Park and 1-27 Bournemouth Road,,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001132,2022-04-07,,"MULTIPOLYGON (((-0.078001 51.488757,-0.078201 51.488593,-0.078387 51.488692,-0.078486 51.488621,-0.078469 51.488593,-0.078133 51.488438,-0.078080 51.488442,-0.077818 51.488659,-0.078001 51.488757)))",Site allocation NSP63: Kinglake Street Garages,329,POINT(-0.078132 51.488593),article-4-direction-area,Site allocation NSP63: Kinglake Street Garages,,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010001133,2022-04-07,,"MULTIPOLYGON (((-0.082871 51.491783,-0.082863 51.491822,-0.082967 51.491903,-0.083005 51.491957,-0.083470 51.492316,-0.083830 51.492138,-0.083765 51.492089,-0.083880 51.492035,-0.084278 51.492279,-0.084535 51.492112,-0.084437 51.492057,-0.084439 51.492047,-0.084377 51.492001,-0.084056 51.491797,-0.083724 51.491599,-0.083571 51.491491,-0.083493 51.491478,-0.083352 51.491547,-0.083323 51.491598,-0.083193 51.491662,-0.083113 51.491665,-0.082871 51.491783)))",Site allocation NSP61: 96-120 Old Kent Road (Lidl store),329,POINT(-0.083632 51.491916),article-4-direction-area,Site allocation NSP61: 96-120 Old Kent Road (Lidl store),,geography,,,,Change of use from Class E to residential is restricted,,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
